routes_id,lat,lng,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate,uber_pool_surge,uber_x_surge,radius
3879,42.44715359821455,-71.05856954348505,200,9.56,2040.0,18.0,13.0,9.56,2040.0,25.0,19.0,,,6.0
3880,42.446276172922076,-71.05671800350525,200,9.8,2160.0,25.0,19.0,9.8,2160.0,26.0,20.0,,,6.0
3881,42.44537332369293,-71.0548889957018,200,9.43,2160.0,19.0,14.0,9.43,2160.0,25.0,19.0,,,6.0
3882,42.444445366233815,-71.0530831596388,200,9.44,2100.0,19.0,13.0,9.44,2100.0,25.0,19.0,,,6.0
3883,42.44349262503117,-71.05130112677769,200,14.49,2040.0,34.0,26.0,14.49,2040.0,34.0,27.0,,,6.0
3884,42.44251543323781,-71.04954352025648,200,14.35,1980.0,29.0,22.0,14.35,1980.0,33.0,26.0,,,6.0
3885,42.441514132556364,-71.04781095467185,200,14.29,2040.0,33.0,25.0,14.29,2040.0,34.0,27.0,,,6.0
3886,42.44048907311985,-71.04610403586409,200,14.27,1740.0,32.0,25.0,14.27,1740.0,33.0,26.0,,,6.0
3887,42.43944061336917,-71.04442336070552,200,14.17,1740.0,32.0,24.0,14.17,1740.0,33.0,26.0,,,6.0
3888,42.43836911992781,-71.04276951689154,200,14.07,1680.0,32.0,24.0,14.07,1680.0,32.0,26.0,,,6.0
3889,42.43727496747364,-71.04114308273522,200,13.74,1680.0,28.0,21.0,13.74,1680.0,28.0,22.0,,,6.0
3890,42.436158538607906,-71.03954462696511,200,13.54,1620.0,27.0,21.0,13.54,1620.0,28.0,22.0,,,6.0
3891,42.4350202237214,-71.03797470852629,200,13.3,1620.0,27.0,20.0,13.3,1620.0,27.0,21.0,,,6.0
3892,42.433860420858004,-71.03643387638499,200,13.24,1620.0,27.0,20.0,13.24,1620.0,27.0,22.0,,,6.0
3893,42.432679535575474,-71.03492266933655,200,13.17,1620.0,27.0,20.0,13.17,1620.0,27.0,22.0,,,6.0
3894,42.43147798080359,-71.03344161581713,200,13.04,1560.0,27.0,20.0,13.04,1560.0,27.0,21.0,,,6.0
3895,42.43025617669985,-71.03199123371877,200,13.11,1620.0,27.0,20.0,13.11,1620.0,27.0,21.0,,,6.0
3896,42.4290145505025,-71.03057203020852,200,13.13,1500.0,27.0,20.0,13.13,1500.0,27.0,21.0,,,6.0
3897,42.427753536381104,-71.0291845015508,200,13.22,1620.0,30.0,23.0,13.22,1620.0,31.0,24.0,,,6.0
3898,42.426473575284774,-71.02782913293409,200,11.91,1440.0,25.0,19.0,11.91,1440.0,25.0,20.0,,,6.0
3899,42.42517511478796,-71.02650639830128,200,11.79,1380.0,28.0,21.0,11.79,1380.0,28.0,22.0,,,6.0
3900,42.42385860893399,-71.02521676018374,200,11.75,1320.0,28.0,21.0,11.75,1320.0,28.0,22.0,,,6.0
3901,42.42252451807621,-71.02396066953979,200,11.49,1200.0,27.0,20.0,11.49,1200.0,27.0,21.0,,,6.0
3902,42.421173308717066,-71.02273856559695,200,11.55,1260.0,27.0,20.0,11.55,1260.0,27.0,21.0,,,6.0
3903,42.41980545334499,-71.02155087569825,200,11.58,1260.0,27.0,20.0,11.58,1260.0,27.0,21.0,,,6.0
3904,42.418421430269156,-71.02039801515295,200,11.71,1320.0,27.0,21.0,11.71,1320.0,28.0,22.0,,,6.0
3905,42.41702172345222,-71.01928038709121,200,6.0,720.0,28.0,22.0,6.0,720.0,29.0,23.0,,,6.0
3906,42.41560682234112,-71.01819838232316,200,12.26,1440.0,29.0,22.0,12.26,1440.0,29.0,23.0,,,6.0
3907,42.414177221695866,-71.01715237920226,200,12.23,1440.0,29.0,22.0,12.23,1440.0,29.0,23.0,,,6.0
3908,42.41273342141663,-71.01614274349298,200,12.29,1440.0,25.0,19.0,12.29,1440.0,26.0,20.0,,,6.0
3909,42.41127592636885,-71.01516982824292,200,11.1,1380.0,24.0,18.0,11.1,1380.0,24.0,19.0,,,6.0
3910,42.409805246206716,-71.01423397365924,200,10.95,1440.0,24.0,18.0,10.95,1440.0,24.0,19.0,,,6.0
3911,42.40832189519501,-71.01333550698992,200,10.82,1320.0,23.0,17.0,10.82,1320.0,24.0,18.0,,,6.0
3912,42.40682639202919,-71.01247474240913,200,10.86,1320.0,23.0,17.0,10.86,1320.0,24.0,18.0,,,6.0
3913,42.40531925965407,-71.01165198090744,200,10.85,1200.0,23.0,17.0,10.85,1200.0,23.0,18.0,,,6.0
3914,42.40380102508095,-71.0108675101866,200,10.84,1140.0,23.0,17.0,10.84,1140.0,23.0,18.0,,,6.0
3915,42.402272219203326,-71.01012160455889,200,10.8,1140.0,23.0,17.0,10.8,1140.0,23.0,18.0,,,6.0
3916,42.400733376611264,-71.00941452485125,200,11.71,1200.0,25.0,19.0,11.71,1200.0,26.0,20.0,,,6.0
3917,42.39918503540441,-71.00874651831401,200,11.76,1080.0,25.0,19.0,11.76,1080.0,25.0,20.0,,,6.0
3918,42.39762773700389,-71.00811781853449,200,10.75,1320.0,24.0,18.0,10.75,1320.0,25.0,19.0,,,6.0
3919,42.396062025962976,-71.00752864535525,200,10.64,1320.0,24.0,18.0,10.64,1320.0,25.0,19.0,,,6.0
3920,42.39448844977664,-71.00697920479732,200,10.69,1320.0,24.0,18.0,10.69,1320.0,25.0,19.0,,,6.0
3921,42.39290755869013,-71.00646968898806,200,10.68,1320.0,27.0,21.0,10.68,1320.0,32.0,26.0,,,6.0
3922,42.39131990550657,-71.00600027609403,200,11.62,1200.0,28.0,21.0,11.62,1200.0,34.0,27.0,,,6.0
3923,42.38972604539362,-71.00557113025867,200,11.52,1200.0,28.0,21.0,11.52,1200.0,34.0,27.0,,,6.0
3924,42.38812653568935,-71.00518240154493,200,10.58,1260.0,27.0,20.0,10.58,1260.0,32.0,25.0,,,6.0
3925,42.38652193570743,-71.00483422588273,200,10.61,1260.0,27.0,20.0,10.61,1260.0,32.0,25.0,,,6.0
3926,42.38491280654143,-71.00452672502149,200,10.65,1260.0,27.0,20.0,10.65,1260.0,32.0,25.0,,,6.0
3927,42.38329971086871,-71.00426000648761,200,10.71,1140.0,27.0,20.0,10.71,1140.0,32.0,25.0,,,6.0
3928,42.38168321275361,-71.00403416354669,200,10.79,1200.0,27.0,21.0,10.79,1200.0,32.0,26.0,,,6.0
3929,42.380063877450254,-71.00384927517109,200,11.0,1740.0,29.0,22.0,11.0,1740.0,35.0,28.0,,,6.0
3930,42.37844227120483,-71.00370540601223,200,11.05,1680.0,29.0,22.0,11.05,1680.0,35.0,28.0,,,6.0
3931,42.37681896105768,-71.00360260637805,200,11.09,1740.0,29.0,22.0,11.09,1740.0,35.0,28.0,,,6.0
3932,42.375194514644924,-71.0035409122153,200,11.13,1680.0,29.0,22.0,11.13,1680.0,35.0,28.0,,,6.0
3933,42.3735695,-71.00352034509709,200,11.65,1860.0,30.0,23.0,11.65,1860.0,36.0,29.0,,,6.0
3934,42.371944485355094,-71.0035409122153,200,11.75,1860.0,31.0,23.0,11.75,1860.0,37.0,29.0,,,6.0
3935,42.37032003894232,-71.00360260637805,200,11.86,1800.0,31.0,23.0,11.86,1800.0,37.0,29.0,,,6.0
3936,42.36869672879517,-71.00370540601223,200,12.13,1860.0,31.0,24.0,12.13,1860.0,38.0,30.0,,,6.0
3937,42.36707512254976,-71.00384927517109,200,12.21,1920.0,31.0,24.0,12.21,1920.0,38.0,30.0,,,6.0
3938,42.3654557872464,-71.00403416354669,200,12.31,1920.0,32.0,24.0,12.31,1920.0,38.0,30.0,,,6.0
3939,42.3638392891313,-71.00426000648761,200,12.42,1980.0,32.0,24.0,12.42,1980.0,38.0,31.0,,,6.0
3940,42.362226193458575,-71.00452672502149,200,12.42,1980.0,32.0,24.0,12.42,1980.0,38.0,31.0,,,6.0
3941,42.360617064292576,-71.00483422588273,200,12.52,1980.0,32.0,24.0,12.52,1980.0,39.0,31.0,,,6.0
3942,42.359012464310645,-71.00518240154493,200,12.3,1920.0,32.0,24.0,12.3,1920.0,38.0,30.0,,,6.0
3943,42.3574129546064,-71.00557113025867,200,12.26,1920.0,32.0,24.0,12.26,1920.0,38.0,30.0,,,6.0
3944,42.355819094493434,-71.00600027609403,200,12.2,1920.0,31.0,24.0,12.2,1920.0,38.0,30.0,,,6.0
3945,42.35423144130985,-71.00646968898806,200,12.08,1860.0,31.0,24.0,12.08,1860.0,38.0,30.0,,,6.0
3946,42.352650550223366,-71.00697920479732,200,11.98,1860.0,31.0,24.0,11.98,1860.0,37.0,30.0,,,6.0
3947,42.351076974037035,-71.00752864535525,200,11.77,1740.0,32.0,24.0,11.77,1740.0,38.0,30.0,,,6.0
3948,42.34951126299612,-71.00811781853449,200,11.28,1680.0,31.0,23.0,11.28,1680.0,37.0,29.0,,,6.0
3949,42.347953964595604,-71.00874651831401,200,11.33,1560.0,30.0,23.0,11.33,1560.0,36.0,29.0,,,6.0
3950,42.34640562338874,-71.00941452485125,200,11.37,1560.0,30.0,23.0,11.37,1560.0,36.0,29.0,,,6.0
3951,42.34486678079667,-71.01012160455889,200,11.41,1560.0,30.0,23.0,11.41,1560.0,36.0,29.0,,,6.0
3952,42.343337974919045,-71.0108675101866,200,8.28,1260.0,22.0,17.0,8.28,1260.0,27.0,21.0,,,6.0
3953,42.34181974034593,-71.01165198090744,200,8.28,1260.0,22.0,17.0,8.28,1260.0,27.0,21.0,,,6.0
3954,42.340312607970816,-71.01247474240913,200,8.28,1380.0,23.0,17.0,8.28,1380.0,27.0,21.0,,,6.0
3955,42.338817104805,-71.01333550698992,200,8.56,1440.0,23.0,17.0,8.56,1440.0,28.0,22.0,,,6.0
3956,42.33733375379328,-71.01423397365924,200,8.51,1440.0,17.0,12.0,8.51,1440.0,20.0,15.0,,,6.0
3957,42.33586307363116,-71.01516982824292,200,8.49,1320.0,17.0,12.0,8.49,1320.0,20.0,15.0,,,6.0
3958,42.33440557858337,-71.01614274349298,200,8.49,1320.0,17.0,12.0,8.49,1320.0,20.0,15.0,,,6.0
3959,42.33296177830413,-71.01715237920226,200,8.08,1200.0,16.0,12.0,8.08,1200.0,19.0,14.0,,,6.0
3960,42.33153217765889,-71.01819838232316,200,8.08,1200.0,16.0,12.0,8.08,1200.0,19.0,14.0,,,6.0
3961,42.33011727654778,-71.01928038709121,200,8.13,1200.0,17.0,12.0,8.13,1200.0,20.0,15.0,,,6.0
3962,42.32871756973085,-71.02039801515295,200,8.13,1200.0,17.0,12.0,8.13,1200.0,20.0,15.0,,,6.0
3963,42.327333546655005,-71.02155087569825,200,8.13,1200.0,17.0,12.0,8.13,1200.0,20.0,15.0,,,6.0
3964,42.32596569128294,-71.02273856559695,200,8.07,1200.0,17.0,12.0,8.07,1200.0,20.0,15.0,,,6.0
3965,42.324614481923795,-71.02396066953979,200,8.31,1320.0,18.0,13.0,8.31,1320.0,20.0,16.0,,,6.0
3966,42.323280391066014,-71.02521676018374,200,8.38,1260.0,17.0,12.0,8.38,1260.0,19.0,15.0,,,6.0
3967,42.32196388521204,-71.02650639830128,200,9.11,1200.0,17.0,12.0,9.11,1200.0,20.0,16.0,,,6.0
3968,42.32066542471525,-71.02782913293409,200,9.11,1200.0,17.0,12.0,9.11,1200.0,20.0,15.0,,,6.0
3969,42.31938546361891,-71.0291845015508,200,9.11,1200.0,17.0,12.0,9.11,1200.0,20.0,16.0,,,6.0
3970,42.31812444949749,-71.03057203020852,200,9.11,1200.0,17.0,12.0,9.11,1200.0,20.0,16.0,,,6.0
3971,42.31688282330014,-71.03199123371877,200,9.11,1380.0,18.0,13.0,9.11,1380.0,21.0,16.0,,,6.0
3972,42.315661019196405,-71.03344161581713,200,9.13,1320.0,23.0,17.0,9.13,1320.0,23.0,18.0,,,6.0
3973,42.31445946442454,-71.03492266933655,200,9.06,1320.0,23.0,17.0,9.06,1320.0,23.0,18.0,,,6.0
3974,42.31327857914199,-71.03643387638499,200,9.0,1380.0,23.0,17.0,9.0,1380.0,23.0,18.0,,,6.0
3975,42.3121187762786,-71.03797470852629,200,9.24,1260.0,23.0,17.0,9.24,1260.0,23.0,18.0,,,6.0
3976,42.310980461392106,-71.03954462696511,200,9.27,1380.0,23.0,17.0,9.27,1380.0,23.0,18.0,,,6.0
3977,42.30986403252636,-71.04114308273522,200,10.28,1320.0,24.0,18.0,10.28,1320.0,25.0,19.0,,,6.0
3978,42.30876988007221,-71.04276951689154,200,10.27,1260.0,24.0,18.0,10.27,1260.0,25.0,19.0,,,6.0
3979,42.307698386630825,-71.04442336070552,200,10.01,1320.0,24.0,18.0,10.01,1320.0,24.0,19.0,,,6.0
3980,42.30664992688015,-71.04610403586409,200,9.91,1380.0,24.0,18.0,9.91,1380.0,24.0,19.0,,,6.0
3981,42.30562486744363,-71.04781095467183,200,9.09,1320.0,23.0,17.0,9.09,1320.0,23.0,18.0,,,6.0
3982,42.3046235667622,-71.04954352025648,200,9.19,1320.0,23.0,17.0,9.19,1320.0,23.0,18.0,,,6.0
3983,42.30364637496884,-71.05130112677769,200,9.82,1320.0,24.0,18.0,9.82,1320.0,24.0,19.0,,,6.0
3984,42.30269363376619,-71.0530831596388,200,9.76,1380.0,24.0,18.0,9.76,1380.0,24.0,19.0,,,6.0
3985,42.30176567630706,-71.0548889957018,200,9.89,1380.0,24.0,18.0,9.89,1380.0,24.0,19.0,,,6.0
3986,42.30086282707793,-71.05671800350525,200,10.11,1380.0,24.0,18.0,10.11,1380.0,25.0,19.0,,,6.0
3987,42.299985401785456,-71.05856954348505,200,10.22,1380.0,25.0,18.0,10.22,1380.0,25.0,19.0,,,6.0
3988,42.29913370724612,-71.06044296819805,200,10.36,1500.0,25.0,19.0,10.36,1500.0,25.0,20.0,,,6.0
3989,42.29830804127892,-71.06233762254855,200,10.49,1620.0,26.0,19.0,10.49,1620.0,26.0,20.0,,,6.0
3990,42.297508692601205,-71.06425284401723,200,10.69,1620.0,26.0,20.0,10.69,1620.0,26.0,21.0,,,6.0
3991,42.296735940727785,-71.066187962893,200,10.72,1620.0,26.0,20.0,10.72,1620.0,26.0,21.0,,,6.0
3992,42.295990055873105,-71.06814230250698,200,11.06,1620.0,27.0,20.0,11.06,1620.0,27.0,21.0,,,6.0
3993,42.29527129885682,-71.07011517946928,200,10.98,1620.0,27.0,20.0,10.98,1620.0,27.0,21.0,,,6.0
3994,42.29457992101258,-71.07210590390791,200,10.98,1680.0,27.0,20.0,10.98,1680.0,27.0,21.0,,,6.0
3995,42.29391616410013,-71.07411377970992,200,11.09,1800.0,27.0,21.0,11.09,1800.0,28.0,22.0,,,6.0
3996,42.293280260220776,-71.07613810476501,200,11.36,1740.0,27.0,21.0,11.36,1740.0,28.0,22.0,,,6.0
3997,42.292672431736214,-71.07817817121087,200,10.63,2100.0,28.0,21.0,10.63,2100.0,28.0,22.0,,,6.0
3998,42.2920928911908,-71.0802332656808,200,11.58,2280.0,27.0,20.0,11.58,2280.0,27.0,21.0,,,6.0
3999,42.291541841237226,-71.08230266955314,200,9.05,2160.0,25.0,19.0,9.05,2160.0,25.0,20.0,,,6.0
4000,42.29101947456564,-71.0843856592025,200,8.94,2160.0,25.0,19.0,8.94,2160.0,25.0,20.0,,,6.0
4001,42.290525973836225,-71.08648150625284,200,8.85,2160.0,25.0,18.0,8.85,2160.0,25.0,19.0,,,6.0
4002,42.29006151161546,-71.08858947783222,200,8.68,1980.0,24.0,18.0,8.68,1980.0,24.0,19.0,,,6.0
4003,42.28962625031564,-71.09070883682897,200,8.75,1920.0,24.0,18.0,8.75,1920.0,24.0,19.0,,,6.0
4004,42.28922034213811,-71.09283884214949,200,8.4,1860.0,23.0,17.0,8.4,1860.0,23.0,18.0,,,6.0
4005,42.28884392902013,-71.09497874897747,200,8.16,1740.0,19.0,14.0,8.16,1740.0,27.0,21.0,,,6.0
4006,42.28849714258515,-71.09712780903413,200,8.22,1740.0,20.0,14.0,8.22,1740.0,27.0,21.0,,,6.0
4007,42.28818010409681,-71.09928527084008,200,8.6,2040.0,21.0,15.0,8.6,2040.0,29.0,23.0,,,6.0
4008,42.287892924416546,-71.10145037997808,200,8.66,1980.0,21.0,15.0,8.66,1980.0,29.0,22.0,,,6.0
4009,42.28763570396485,-71.10362237935664,200,8.24,1980.0,20.0,15.0,8.24,1980.0,28.0,22.0,,,6.0
4010,42.28740853268607,-71.10580050947502,200,7.9,1860.0,20.0,14.0,7.9,1860.0,27.0,21.0,,,6.0
4011,42.287211490017036,-71.10798400868866,200,7.93,1920.0,20.0,14.0,7.93,1920.0,27.0,21.0,,,6.0
4012,42.28704464485929,-71.1101721134755,200,7.93,1860.0,20.0,14.0,7.93,1860.0,27.0,21.0,,,6.0
4013,42.28690805555496,-71.11236405870311,200,8.03,1920.0,20.0,15.0,8.03,1920.0,27.0,21.0,,,6.0
4014,42.286801769866315,-71.11455907789603,200,7.99,1860.0,20.0,14.0,7.99,1860.0,27.0,21.0,,,6.0
4015,42.28672582495914,-71.11675640350401,200,7.87,1800.0,19.0,14.0,7.87,1800.0,26.0,21.0,,,6.0
4016,42.286680247389725,-71.11895526717021,200,7.76,1740.0,19.0,14.0,7.76,1740.0,26.0,20.0,,,6.0
4017,42.28666505309555,-71.12115490000002,200,8.13,1920.0,20.0,15.0,8.13,1920.0,27.0,21.0,,,6.0
4018,42.286680247389725,-71.12335453282978,200,7.95,1920.0,20.0,15.0,7.95,1920.0,27.0,21.0,,,6.0
4019,42.28672582495914,-71.12555339649597,200,8.04,1980.0,20.0,15.0,8.04,1980.0,27.0,21.0,,,6.0
4020,42.286801769866315,-71.12775072210395,200,8.07,1860.0,20.0,14.0,8.07,1860.0,27.0,21.0,,,6.0
4021,42.28690805555496,-71.12994574129688,200,7.85,1740.0,19.0,14.0,7.85,1740.0,26.0,20.0,,,6.0
4022,42.28704464485929,-71.13213768652449,200,7.71,1680.0,19.0,14.0,7.71,1680.0,25.0,20.0,,,6.0
4023,42.287211490017036,-71.13432579131134,200,7.73,1680.0,19.0,14.0,7.73,1680.0,26.0,20.0,,,6.0
4024,42.28740853268607,-71.13650929052497,200,7.69,1680.0,19.0,14.0,7.69,1680.0,25.0,20.0,,,6.0
4025,42.28763570396485,-71.13868742064334,200,7.76,1680.0,19.0,14.0,7.76,1680.0,25.0,20.0,,,6.0
4026,42.287892924416546,-71.14085942002191,200,7.97,1680.0,19.0,14.0,7.97,1680.0,26.0,20.0,,,6.0
4027,42.28818010409681,-71.14302452915989,200,7.74,1680.0,19.0,14.0,7.74,1680.0,25.0,20.0,,,6.0
4028,42.28849714258515,-71.14518199096584,200,7.83,1680.0,19.0,14.0,7.83,1680.0,26.0,20.0,,,6.0
4029,42.28884392902013,-71.14733105102252,200,8.18,1680.0,19.0,14.0,8.18,1680.0,26.0,21.0,,,6.0
4030,42.28922034213811,-71.14947095785048,200,8.18,1740.0,20.0,14.0,8.18,1740.0,27.0,21.0,,,6.0
4031,42.28962625031564,-71.15160096317102,200,8.32,1860.0,20.0,15.0,8.32,1860.0,27.0,21.0,,,6.0
4032,42.29006151161546,-71.15372032216777,200,8.4,1860.0,20.0,15.0,8.4,1860.0,27.0,22.0,,,6.0
4033,42.290525973836225,-71.15582829374716,200,8.61,1860.0,20.0,15.0,8.61,1860.0,28.0,22.0,,,6.0
4034,42.29101947456564,-71.15792414079748,200,8.37,1860.0,20.0,15.0,8.37,1860.0,27.0,21.0,,,6.0
4035,42.291541841237226,-71.16000713044684,200,8.17,1860.0,20.0,14.0,8.17,1860.0,27.0,21.0,,,6.0
4036,42.2920928911908,-71.16207653431917,200,8.32,1860.0,20.0,15.0,8.32,1860.0,27.0,21.0,,,6.0
4037,42.292672431736214,-71.16413162878911,200,8.07,1860.0,20.0,14.0,8.07,1860.0,27.0,21.0,,,6.0
4038,42.293280260220776,-71.16617169523498,200,8.36,1920.0,23.0,17.0,8.36,1920.0,23.0,18.0,,,6.0
4039,42.29391616410013,-71.16819602029005,200,9.82,1860.0,25.0,19.0,9.82,1860.0,25.0,20.0,,,6.0
4040,42.29457992101258,-71.17020389609209,200,9.69,1860.0,25.0,19.0,9.69,1860.0,25.0,20.0,,,6.0
4041,42.29527129885682,-71.1721946205307,200,9.57,1860.0,25.0,18.0,9.57,1860.0,25.0,19.0,,,6.0
4042,42.295990055873105,-71.174167497493,200,9.65,1920.0,25.0,19.0,9.65,1920.0,25.0,20.0,,,6.0
4043,42.296735940727785,-71.17612183710698,200,9.93,1920.0,25.0,19.0,9.93,1920.0,26.0,20.0,,,6.0
4044,42.297508692601205,-71.17805695598275,200,9.77,1860.0,25.0,19.0,9.77,1860.0,25.0,20.0,,,6.0
4045,42.29830804127892,-71.17997217745145,200,9.62,1860.0,25.0,18.0,9.62,1860.0,25.0,19.0,,,6.0
4046,42.29913370724612,-71.18186683180194,200,9.81,1860.0,25.0,19.0,9.81,1860.0,25.0,20.0,,,6.0
4047,42.299985401785456,-71.18374025651495,200,9.74,1920.0,25.0,19.0,9.74,1920.0,25.0,20.0,,,6.0
4048,42.30086282707793,-71.18559179649473,200,9.8,1920.0,25.0,19.0,9.8,1920.0,25.0,20.0,,,6.0
4049,42.30176567630706,-71.18742080429818,200,10.0,1860.0,25.0,19.0,10.0,1860.0,26.0,20.0,,,6.0
4050,42.30269363376619,-71.1892266403612,200,8.95,1860.0,24.0,18.0,8.95,1860.0,24.0,19.0,,,6.0
4051,42.30364637496884,-71.1910086732223,200,8.9,1800.0,24.0,18.0,8.9,1800.0,24.0,18.0,,,6.0
4052,42.3046235667622,-71.1927662797435,200,8.71,1740.0,23.0,17.0,8.71,1740.0,23.0,18.0,,,6.0
4053,42.30562486744363,-71.19449884532814,200,8.6,1680.0,23.0,17.0,8.6,1680.0,23.0,18.0,,,6.0
4054,42.30664992688015,-71.19620576413591,200,8.53,1740.0,23.0,17.0,8.53,1740.0,23.0,18.0,,,6.0
4055,42.307698386630825,-71.19788643929445,200,8.66,1800.0,23.0,17.0,8.66,1800.0,23.0,18.0,,,6.0
4056,42.30876988007221,-71.19954028310845,200,8.39,1680.0,22.0,17.0,8.39,1680.0,23.0,18.0,,,6.0
4057,42.30986403252636,-71.20116671726477,200,8.39,1740.0,23.0,17.0,8.39,1740.0,23.0,18.0,,,6.0
4058,42.310980461392106,-71.20276517303488,200,8.63,1740.0,23.0,17.0,8.63,1740.0,23.0,18.0,,,6.0
4059,42.3121187762786,-71.20433509147371,200,8.6,1740.0,23.0,17.0,8.6,1740.0,23.0,18.0,,,6.0
4060,42.31327857914199,-71.20587592361501,200,8.36,1680.0,22.0,17.0,8.36,1680.0,22.0,17.0,,,6.0
4061,42.31445946442454,-71.20738713066343,200,8.34,1680.0,22.0,17.0,8.34,1680.0,22.0,17.0,,,6.0
4062,42.315661019196405,-71.20886818418286,200,8.05,1560.0,22.0,16.0,8.05,1560.0,22.0,17.0,,,6.0
4063,42.31688282330014,-71.2103185662812,200,8.08,1560.0,22.0,16.0,8.08,1560.0,22.0,17.0,,,6.0
4064,42.31812444949749,-71.21173776979147,200,8.58,1740.0,23.0,17.0,8.58,1740.0,23.0,18.0,,,6.0
4065,42.31938546361891,-71.2131252984492,200,8.37,1620.0,22.0,16.0,8.37,1620.0,22.0,17.0,,,6.0
4066,42.32066542471525,-71.21448066706589,200,8.33,1680.0,22.0,17.0,8.33,1680.0,22.0,17.0,,,6.0
4067,42.32196388521204,-71.21580340169871,200,8.47,1620.0,22.0,17.0,8.47,1620.0,22.0,17.0,,,6.0
4068,42.323280391066014,-71.21709303981625,200,9.07,1500.0,27.0,20.0,9.07,1500.0,27.0,21.0,,,6.0
4069,42.324614481923795,-71.21834913046018,200,8.99,1560.0,23.0,17.0,8.99,1560.0,23.0,18.0,,,6.0
4070,42.32596569128294,-71.21957123440303,200,8.2,1560.0,22.0,16.0,8.2,1560.0,22.0,17.0,,,6.0
4071,42.327333546655005,-71.22075892430173,200,8.14,1740.0,22.0,16.0,8.14,1740.0,22.0,17.0,,,6.0
4072,42.32871756973085,-71.22191178484705,200,8.11,1740.0,22.0,16.0,8.11,1740.0,22.0,17.0,,,6.0
4073,42.33011727654778,-71.22302941290879,200,8.15,1560.0,22.0,16.0,8.15,1560.0,22.0,17.0,,,6.0
4074,42.33153217765889,-71.22411141767681,200,8.01,1320.0,21.0,15.0,8.01,1320.0,21.0,16.0,,,6.0
4075,42.33296177830413,-71.2251574207977,200,7.93,1320.0,21.0,15.0,7.93,1320.0,21.0,16.0,,,6.0
4076,42.33440557858337,-71.226167056507,200,7.87,1320.0,21.0,15.0,7.87,1320.0,21.0,16.0,,,6.0
4077,42.33586307363116,-71.22713997175705,200,7.93,1320.0,21.0,15.0,7.93,1320.0,21.0,16.0,,,6.0
4078,42.33733375379328,-71.22807582634073,200,8.69,1320.0,22.0,17.0,8.69,1320.0,23.0,18.0,,,6.0
4079,42.338817104805,-71.22897429301007,200,7.7,1320.0,20.0,15.0,7.7,1320.0,20.0,16.0,,,6.0
4080,42.340312607970816,-71.22983505759086,200,8.26,1260.0,22.0,16.0,8.26,1260.0,22.0,17.0,,,6.0
4081,42.34181974034593,-71.23065781909256,200,8.03,1320.0,21.0,16.0,8.03,1320.0,21.0,17.0,,,6.0
4082,42.343337974919045,-71.2314422898134,200,7.88,1200.0,21.0,15.0,7.88,1200.0,21.0,16.0,,,6.0
4083,42.34486678079667,-71.2321881954411,200,7.76,1200.0,21.0,15.0,7.76,1200.0,21.0,16.0,,,6.0
4084,42.34640562338874,-71.23289527514873,200,7.6,1140.0,20.0,15.0,7.6,1140.0,20.0,16.0,,,6.0
4085,42.347953964595604,-71.23356328168597,200,8.29,1320.0,22.0,16.0,8.29,1320.0,22.0,17.0,,,6.0
4086,42.34951126299612,-71.2341919814655,200,8.17,1260.0,22.0,16.0,8.17,1260.0,22.0,17.0,,,6.0
4087,42.351076974037035,-71.23478115464474,200,8.23,1260.0,22.0,16.0,8.23,1260.0,22.0,17.0,,,6.0
4088,42.352650550223366,-71.23533059520267,200,7.41,1260.0,20.0,14.0,7.41,1260.0,20.0,15.0,,,6.0
4089,42.35423144130985,-71.23584011101192,200,7.54,1260.0,20.0,15.0,7.54,1260.0,20.0,15.0,,,6.0
4090,42.355819094493434,-71.23630952390596,200,7.54,1260.0,20.0,15.0,7.54,1260.0,20.0,15.0,,,6.0
4091,42.35741295460639,-71.23673866974131,200,7.65,1260.0,20.0,15.0,7.65,1260.0,20.0,16.0,,,6.0
4092,42.359012464310645,-71.23712739845507,200,7.86,1500.0,21.0,16.0,7.86,1500.0,21.0,16.0,,,6.0
4093,42.360617064292576,-71.23747557411725,200,7.87,1320.0,21.0,15.0,7.87,1320.0,21.0,16.0,,,6.0
4094,42.362226193458575,-71.23778307497848,200,8.01,1560.0,21.0,16.0,8.01,1560.0,22.0,17.0,,,6.0
4095,42.3638392891313,-71.23804979351237,200,8.09,1500.0,22.0,16.0,8.09,1500.0,22.0,17.0,,,6.0
4096,42.3654557872464,-71.2382756364533,200,7.9,1500.0,21.0,16.0,7.9,1500.0,21.0,17.0,,,6.0
4097,42.36707512254976,-71.23846052482891,200,7.85,1560.0,21.0,16.0,7.85,1560.0,21.0,17.0,,,6.0
4098,42.36869672879517,-71.23860439398773,200,6.0,720.0,21.0,16.0,6.0,720.0,21.0,17.0,,,6.0
4099,42.37032003894232,-71.23870719362193,200,7.97,1620.0,22.0,16.0,7.97,1620.0,22.0,17.0,,,6.0
4100,42.371944485355094,-71.23876888778469,200,8.16,1620.0,23.0,17.0,8.16,1620.0,23.0,18.0,,,6.0
4101,42.3735695,-71.2387894549029,200,6.71,1440.0,20.0,15.0,6.71,1440.0,20.0,16.0,,,6.0
4102,42.375194514644924,-71.23876888778469,200,6.85,1620.0,21.0,15.0,6.85,1620.0,21.0,16.0,,,6.0
